model,fold_id,feature
rbf_svm,16,CD24
rbf_svm,16,CDH3
rbf_svm,16,CFH
rbf_svm,16,COL14A1
rbf_svm,16,CSF3R
rbf_svm,16,CXCL14
rbf_svm,16,DCLK1
rbf_svm,16,DIO2
rbf_svm,16,FNDC1
rbf_svm,16,GLT1D1
rbf_svm,16,GPX3
rbf_svm,16,GRASP
rbf_svm,16,HMCN1
rbf_svm,16,IL18R1
rbf_svm,16,IL18RAP
rbf_svm,16,IL1R2
rbf_svm,16,KLHL13
rbf_svm,16,LRRC17
rbf_svm,16,MGAM
rbf_svm,16,NECAB1
rbf_svm,16,PDE7B
rbf_svm,16,PSD3
rbf_svm,16,PTGFRN
rbf_svm,16,SLCO4A1
rbf_svm,16,SYTL2
rbf_svm,16,THY1
rbf_svm,16,TNFRSF19
rbf_svm,16,TPPP3
rbf_svm,17,ASPN
rbf_svm,17,CBS
rbf_svm,17,CD24
rbf_svm,17,CDH3
rbf_svm,17,CFH
rbf_svm,17,COL14A1
rbf_svm,17,CSF3R
rbf_svm,17,ECM2
rbf_svm,17,FASN
rbf_svm,17,FNDC1
rbf_svm,17,GLT1D1
rbf_svm,17,GPX3
rbf_svm,17,GRASP
rbf_svm,17,HMCN1
rbf_svm,17,IL18RAP
rbf_svm,17,IL1R2
rbf_svm,17,KLHL13
rbf_svm,17,LRRC17
rbf_svm,17,MGAM
rbf_svm,17,MMP7
rbf_svm,17,NECAB1
rbf_svm,17,NPR1
rbf_svm,17,PDE7B
rbf_svm,17,PSD3
rbf_svm,17,PTGFRN
rbf_svm,17,SDR16C5
rbf_svm,17,SLCO4A1
rbf_svm,17,SYTL2
rbf_svm,17,THY1
rbf_svm,17,TNFRSF19
rbf_svm,18,ANK2
rbf_svm,18,ASPN
rbf_svm,18,C12ORF75
rbf_svm,18,CBS
rbf_svm,18,CD24
rbf_svm,18,CDH3
rbf_svm,18,CFH
rbf_svm,18,CNTN3
rbf_svm,18,COL14A1
rbf_svm,18,COL15A1
rbf_svm,18,CSF3R
rbf_svm,18,CXCL14
rbf_svm,18,DCLK1
rbf_svm,18,DIO2
rbf_svm,18,ECM2
rbf_svm,18,F2RL3
rbf_svm,18,FASN
rbf_svm,18,FGF14
rbf_svm,18,FNDC1
rbf_svm,18,FPR1
rbf_svm,18,GLT1D1
rbf_svm,18,GPX3
rbf_svm,18,GRASP
rbf_svm,18,GXYLT2
rbf_svm,18,HMCN1
rbf_svm,18,HPSE2
rbf_svm,18,HSPA4L
rbf_svm,18,IL18R1
rbf_svm,18,IL18RAP
rbf_svm,18,IL1R2
rbf_svm,18,ITGA10
rbf_svm,18,KLHL13
rbf_svm,18,LRRC17
rbf_svm,18,MGAM
rbf_svm,18,MMP7
rbf_svm,18,NECAB1
rbf_svm,18,NPR1
rbf_svm,18,PAPSS2
rbf_svm,18,PCDH7
rbf_svm,18,PDE7B
rbf_svm,18,PROK2
rbf_svm,18,PSD3
rbf_svm,18,PTGFRN
rbf_svm,18,S100A8
rbf_svm,18,SDR16C5
rbf_svm,18,SLCO4A1
rbf_svm,18,SYTL2
rbf_svm,18,THY1
rbf_svm,18,TNFRSF19
rbf_svm,18,TPPP3
rbf_svm,19,ACSL1
rbf_svm,19,ACVRL1
rbf_svm,19,ASPN
rbf_svm,19,BTNL9
rbf_svm,19,C12ORF75
rbf_svm,19,CBS
rbf_svm,19,CD24
rbf_svm,19,CDH3
rbf_svm,19,CFH
rbf_svm,19,CNTN3
rbf_svm,19,COL14A1
rbf_svm,19,COL15A1
rbf_svm,19,CSF3R
rbf_svm,19,DCLK1
rbf_svm,19,DIO2
rbf_svm,19,F2RL3
rbf_svm,19,FASN
rbf_svm,19,FNDC1
rbf_svm,19,FPR1
rbf_svm,19,GLT1D1
rbf_svm,19,GPX3
rbf_svm,19,GRASP
rbf_svm,19,GXYLT2
rbf_svm,19,HIF3A
rbf_svm,19,HMCN1
rbf_svm,19,HSPA4L
rbf_svm,19,IL18R1
rbf_svm,19,IL18RAP
rbf_svm,19,IL1R2
rbf_svm,19,ITGA10
rbf_svm,19,KLHL13
rbf_svm,19,LRRC17
rbf_svm,19,MGAM
rbf_svm,19,NECAB1
rbf_svm,19,NPR1
rbf_svm,19,OGN
rbf_svm,19,PAPSS2
rbf_svm,19,PCDH7
rbf_svm,19,PDE7B
rbf_svm,19,PDGFRA
rbf_svm,19,PSD3
rbf_svm,19,PTGFRN
rbf_svm,19,S100A8
rbf_svm,19,SDR16C5
rbf_svm,19,SLCO4A1
rbf_svm,19,SYTL2
rbf_svm,19,THY1
rbf_svm,19,TNFRSF19
rbf_svm,19,TPPP3
rbf_svm,19,TRIM2
rbf_svm,20,ANK2
rbf_svm,20,ASPN
rbf_svm,20,CBS
rbf_svm,20,CD24
rbf_svm,20,CDH3
rbf_svm,20,CFH
rbf_svm,20,COL14A1
rbf_svm,20,CSF3R
rbf_svm,20,CXCL14
rbf_svm,20,DCLK1
rbf_svm,20,DIO2
rbf_svm,20,FASN
rbf_svm,20,FNDC1
rbf_svm,20,GPX3
rbf_svm,20,GXYLT2
rbf_svm,20,HMCN1
rbf_svm,20,IL1R2
rbf_svm,20,KLHL13
rbf_svm,20,LRRC17
rbf_svm,20,MGAM
rbf_svm,20,MMP7
rbf_svm,20,NECAB1
rbf_svm,20,PDE7B
rbf_svm,20,PSD3
rbf_svm,20,PTGFRN
rbf_svm,20,SDR16C5
rbf_svm,20,SLCO4A1
rbf_svm,20,SYTL2
rbf_svm,20,THY1
rbf_svm,20,TNFRSF19
rbf_svm,21,ACSL1
rbf_svm,21,ANK2
rbf_svm,21,ASPN
rbf_svm,21,C12ORF75
rbf_svm,21,CBS
rbf_svm,21,CD24
rbf_svm,21,CDH3
rbf_svm,21,CFH
rbf_svm,21,CNTN3
rbf_svm,21,COL14A1
rbf_svm,21,CSF3R
rbf_svm,21,CXCL14
rbf_svm,21,DCLK1
rbf_svm,21,DIO2
rbf_svm,21,ECM2
rbf_svm,21,F2RL3
rbf_svm,21,FASN
rbf_svm,21,FGF14
rbf_svm,21,FNDC1
rbf_svm,21,FPR1
rbf_svm,21,GLT1D1
rbf_svm,21,GPX3
rbf_svm,21,GRASP
rbf_svm,21,GXYLT2
rbf_svm,21,HMCN1
rbf_svm,21,HSPA4L
rbf_svm,21,IL18R1
rbf_svm,21,IL18RAP
rbf_svm,21,IL1R2
rbf_svm,21,KLHL13
rbf_svm,21,LRRC17
rbf_svm,21,LTBP1
rbf_svm,21,MGAM
rbf_svm,21,MMP7
rbf_svm,21,NECAB1
rbf_svm,21,NPR1
rbf_svm,21,OGN
rbf_svm,21,PCDH7
rbf_svm,21,PDE7B
rbf_svm,21,PRSS12
rbf_svm,21,PSD3
rbf_svm,21,PTGFRN
rbf_svm,21,S100A8
rbf_svm,21,SDR16C5
rbf_svm,21,SLCO4A1
rbf_svm,21,SYTL2
rbf_svm,21,THY1
rbf_svm,21,TNFRSF19
rbf_svm,21,TPPP3
rbf_svm,21,ZNF521
rbf_svm,22,ANK2
rbf_svm,22,ASPN
rbf_svm,22,BTNL9
rbf_svm,22,CBS
rbf_svm,22,CD24
rbf_svm,22,CDH3
rbf_svm,22,CFH
rbf_svm,22,CLEC4E
rbf_svm,22,CNTN3
rbf_svm,22,COL14A1
rbf_svm,22,COL15A1
rbf_svm,22,CSF3R
rbf_svm,22,CXCL14
rbf_svm,22,DCLK1
rbf_svm,22,DIO2
rbf_svm,22,FASN
rbf_svm,22,FNDC1
rbf_svm,22,FPR1
rbf_svm,22,GLT1D1
rbf_svm,22,GOLM1
rbf_svm,22,GPX3
rbf_svm,22,GRASP
rbf_svm,22,GXYLT2
rbf_svm,22,HIF3A
rbf_svm,22,HMCN1
rbf_svm,22,HSPA4L
rbf_svm,22,ID1
rbf_svm,22,IL18R1
rbf_svm,22,IL18RAP
rbf_svm,22,IL1R2
rbf_svm,22,ITGA10
rbf_svm,22,KLHL13
rbf_svm,22,LRRC17
rbf_svm,22,MGAM
rbf_svm,22,MMP7
rbf_svm,22,NECAB1
rbf_svm,22,NPR1
rbf_svm,22,PAPSS2
rbf_svm,22,PCDH7
rbf_svm,22,PDE7B
rbf_svm,22,PLLP
rbf_svm,22,PSD3
rbf_svm,22,PTGFRN
rbf_svm,22,SDR16C5
rbf_svm,22,SLCO4A1
rbf_svm,22,SYTL2
rbf_svm,22,THY1
rbf_svm,22,TNFRSF19
rbf_svm,22,TPPP3
rbf_svm,22,TRIM2
rbf_svm,23,ACSL1
rbf_svm,23,ANK2
rbf_svm,23,ASPN
rbf_svm,23,C12ORF75
rbf_svm,23,CBS
rbf_svm,23,CD24
rbf_svm,23,CDH3
rbf_svm,23,CFH
rbf_svm,23,CNTN3
rbf_svm,23,COL14A1
rbf_svm,23,COL15A1
rbf_svm,23,COL1A1
rbf_svm,23,CSF3R
rbf_svm,23,CXCL14
rbf_svm,23,DCLK1
rbf_svm,23,DIO2
rbf_svm,23,ECM2
rbf_svm,23,F2RL3
rbf_svm,23,FASN
rbf_svm,23,FGF14
rbf_svm,23,FNDC1
rbf_svm,23,GLT1D1
rbf_svm,23,GPX3
rbf_svm,23,GRASP
rbf_svm,23,GXYLT2
rbf_svm,23,HMCN1
rbf_svm,23,HPSE2
rbf_svm,23,HSPA4L
rbf_svm,23,ID1
rbf_svm,23,IL18R1
rbf_svm,23,IL18RAP
rbf_svm,23,IL1R2
rbf_svm,23,KLHL13
rbf_svm,23,LRRC17
rbf_svm,23,LRRN1
rbf_svm,23,MGAM
rbf_svm,23,NECAB1
rbf_svm,23,PCDH7
rbf_svm,23,PDE7B
rbf_svm,23,PROK2
rbf_svm,23,PRSS12
rbf_svm,23,PSD3
rbf_svm,23,PTGFRN
rbf_svm,23,S100A8
rbf_svm,23,SDR16C5
rbf_svm,23,SLCO4A1
rbf_svm,23,SYTL2
rbf_svm,23,THY1
rbf_svm,23,TNFRSF19
rbf_svm,23,TPPP3
rbf_svm,24,ACSL1
rbf_svm,24,AFF3
rbf_svm,24,ASPN
rbf_svm,24,BTNL9
rbf_svm,24,CBS
rbf_svm,24,CD24
rbf_svm,24,CDH3
rbf_svm,24,CFH
rbf_svm,24,COL14A1
rbf_svm,24,COL15A1
rbf_svm,24,CSF3R
rbf_svm,24,DCLK1
rbf_svm,24,DIO2
rbf_svm,24,DUOX1
rbf_svm,24,ECM2
rbf_svm,24,F2RL3
rbf_svm,24,FASN
rbf_svm,24,FMO5
rbf_svm,24,FNDC1
rbf_svm,24,FPR1
rbf_svm,24,GLT1D1
rbf_svm,24,GPX3
rbf_svm,24,GRASP
rbf_svm,24,GXYLT2
rbf_svm,24,HIF3A
rbf_svm,24,HMCN1
rbf_svm,24,IL18R1
rbf_svm,24,IL18RAP
rbf_svm,24,IL1R2
rbf_svm,24,ITGA10
rbf_svm,24,KLHL13
rbf_svm,24,LRRC17
rbf_svm,24,MFSD2A
rbf_svm,24,MGAM
rbf_svm,24,MMP7
rbf_svm,24,NECAB1
rbf_svm,24,NPR1
rbf_svm,24,PAPSS2
rbf_svm,24,PDE7B
rbf_svm,24,PLLP
rbf_svm,24,PROK2
rbf_svm,24,PSD3
rbf_svm,24,PTGFRN
rbf_svm,24,S100A8
rbf_svm,24,SDR16C5
rbf_svm,24,SLCO4A1
rbf_svm,24,SYTL2
rbf_svm,24,THY1
rbf_svm,24,TNFRSF19
rbf_svm,24,TPPP3
rbf_svm,25,ACVRL1
rbf_svm,25,ASPN
rbf_svm,25,C12ORF75
rbf_svm,25,CBS
rbf_svm,25,CD24
rbf_svm,25,CDH3
rbf_svm,25,CFH
rbf_svm,25,CNTN3
rbf_svm,25,COL14A1
rbf_svm,25,COL15A1
rbf_svm,25,COL1A1
rbf_svm,25,CSF3R
rbf_svm,25,CXCL14
rbf_svm,25,DCLK1
rbf_svm,25,DIO2
rbf_svm,25,ECM2
rbf_svm,25,F2RL3
rbf_svm,25,FASN
rbf_svm,25,FNDC1
rbf_svm,25,FPR1
rbf_svm,25,GLT1D1
rbf_svm,25,GPR4
rbf_svm,25,GPX3
rbf_svm,25,GRASP
rbf_svm,25,GXYLT2
rbf_svm,25,HMCN1
rbf_svm,25,ID1
rbf_svm,25,IL18R1
rbf_svm,25,IL18RAP
rbf_svm,25,IL1R2
rbf_svm,25,ITGA10
rbf_svm,25,KLHL13
rbf_svm,25,LRRC17
rbf_svm,25,MGAM
rbf_svm,25,MMP7
rbf_svm,25,NECAB1
rbf_svm,25,NPR1
rbf_svm,25,PCDH7
rbf_svm,25,PDE7B
rbf_svm,25,PROK2
rbf_svm,25,PSD3
rbf_svm,25,PTGFRN
rbf_svm,25,S100A8
rbf_svm,25,S1PR1
rbf_svm,25,SDR16C5
rbf_svm,25,SLCO4A1
rbf_svm,25,SYTL2
rbf_svm,25,THY1
rbf_svm,25,TNFRSF19
rbf_svm,25,TPPP3
rbf_svm,26,ANK2
rbf_svm,26,ASPN
rbf_svm,26,CBS
rbf_svm,26,CD24
rbf_svm,26,CDH3
rbf_svm,26,CFH
rbf_svm,26,CNTN3
rbf_svm,26,COL14A1
rbf_svm,26,COL15A1
rbf_svm,26,CSF3R
rbf_svm,26,CXCL14
rbf_svm,26,DCLK1
rbf_svm,26,DIO2
rbf_svm,26,ECM2
rbf_svm,26,F2RL3
rbf_svm,26,FASN
rbf_svm,26,FGF14
rbf_svm,26,FLT1
rbf_svm,26,FNDC1
rbf_svm,26,GLT1D1
rbf_svm,26,GLT8D2
rbf_svm,26,GPR4
rbf_svm,26,GPX3
rbf_svm,26,GRASP
rbf_svm,26,GXYLT2
rbf_svm,26,HMCN1
rbf_svm,26,ID1
rbf_svm,26,IL13RA2
rbf_svm,26,IL18R1
rbf_svm,26,IL18RAP
rbf_svm,26,IL1R2
rbf_svm,26,ITGA10
rbf_svm,26,KLHL13
rbf_svm,26,LRRC17
rbf_svm,26,MGAM
rbf_svm,26,MMP7
rbf_svm,26,NECAB1
rbf_svm,26,NPR1
rbf_svm,26,PCDH7
rbf_svm,26,PDE7B
rbf_svm,26,PLLP
rbf_svm,26,PSD3
rbf_svm,26,PTGFRN
rbf_svm,26,S1PR1
rbf_svm,26,SDR16C5
rbf_svm,26,SLCO4A1
rbf_svm,26,SYTL2
rbf_svm,26,THY1
rbf_svm,26,TNFRSF19
rbf_svm,26,TPPP3
rbf_svm,27,ACSL1
rbf_svm,27,ASPN
rbf_svm,27,C12ORF75
rbf_svm,27,CBS
rbf_svm,27,CD24
rbf_svm,27,CDH3
rbf_svm,27,COL14A1
rbf_svm,27,CSF3R
rbf_svm,27,FASN
rbf_svm,27,FNDC1
rbf_svm,27,FPR1
rbf_svm,27,GLT1D1
rbf_svm,27,GPX3
rbf_svm,27,GRASP
rbf_svm,27,GXYLT2
rbf_svm,27,HMCN1
rbf_svm,27,IL18RAP
rbf_svm,27,IL1R2
rbf_svm,27,KLHL13
rbf_svm,27,MGAM
rbf_svm,27,MMP7
rbf_svm,27,NECAB1
rbf_svm,27,PDE7B
rbf_svm,27,PSD3
rbf_svm,27,S100A8
rbf_svm,27,SDR16C5
rbf_svm,27,SLCO4A1
rbf_svm,27,SYTL2
rbf_svm,27,TNFRSF19
rbf_svm,27,TPPP3
rbf_svm,28,ANK2
rbf_svm,28,ASPN
rbf_svm,28,CBS
rbf_svm,28,CDH3
rbf_svm,28,CFH
rbf_svm,28,COL14A1
rbf_svm,28,COL15A1
rbf_svm,28,COL1A1
rbf_svm,28,CSF3R
rbf_svm,28,CXCL14
rbf_svm,28,DCLK1
rbf_svm,28,DIO2
rbf_svm,28,FNDC1
rbf_svm,28,GLT1D1
rbf_svm,28,GPX3
rbf_svm,28,GRASP
rbf_svm,28,GXYLT2
rbf_svm,28,HMCN1
rbf_svm,28,IL1R2
rbf_svm,28,KLHL13
rbf_svm,28,LRRC17
rbf_svm,28,MGAM
rbf_svm,28,NECAB1
rbf_svm,28,PDE7B
rbf_svm,28,PSD3
rbf_svm,28,PTGFRN
rbf_svm,28,SLCO4A1
rbf_svm,28,SYTL2
rbf_svm,28,THY1
rbf_svm,28,TNFRSF19
rbf_svm,29,ACSL1
rbf_svm,29,ANK2
rbf_svm,29,ASPN
rbf_svm,29,CBS
rbf_svm,29,CD24
rbf_svm,29,CDH3
rbf_svm,29,CFH
rbf_svm,29,CLEC4E
rbf_svm,29,CNTN3
rbf_svm,29,COL14A1
rbf_svm,29,COL15A1
rbf_svm,29,CSF3R
rbf_svm,29,CXCL14
rbf_svm,29,DCLK1
rbf_svm,29,DIO2
rbf_svm,29,ECM2
rbf_svm,29,F2RL3
rbf_svm,29,FASN
rbf_svm,29,FGF14
rbf_svm,29,FNDC1
rbf_svm,29,FPR1
rbf_svm,29,GLT1D1
rbf_svm,29,GPR4
rbf_svm,29,GPX3
rbf_svm,29,GRASP
rbf_svm,29,GXYLT2
rbf_svm,29,HIF3A
rbf_svm,29,HMCN1
rbf_svm,29,IL18R1
rbf_svm,29,IL18RAP
rbf_svm,29,IL1R2
rbf_svm,29,ITGA10
rbf_svm,29,KLHL13
rbf_svm,29,LRRC17
rbf_svm,29,LRRN1
rbf_svm,29,MGAM
rbf_svm,29,MMP7
rbf_svm,29,NECAB1
rbf_svm,29,NPR1
rbf_svm,29,PDE7B
rbf_svm,29,PROK2
rbf_svm,29,PSD3
rbf_svm,29,PTGFRN
rbf_svm,29,S100A8
rbf_svm,29,SDR16C5
rbf_svm,29,SLCO4A1
rbf_svm,29,SYTL2
rbf_svm,29,THY1
rbf_svm,29,TNFRSF19
rbf_svm,29,TPPP3
rbf_svm,30,ASPN
rbf_svm,30,CBS
rbf_svm,30,CD24
rbf_svm,30,CDH3
rbf_svm,30,CFH
rbf_svm,30,COL14A1
rbf_svm,30,CSF3R
rbf_svm,30,DIO2
rbf_svm,30,FNDC1
rbf_svm,30,GLT1D1
rbf_svm,30,GPX3
rbf_svm,30,GRASP
rbf_svm,30,GXYLT2
rbf_svm,30,HMCN1
rbf_svm,30,IL18R1
rbf_svm,30,IL1R2
rbf_svm,30,KLHL13
rbf_svm,30,MGAM
rbf_svm,30,MMP7
rbf_svm,30,NECAB1
rbf_svm,30,NPR1
rbf_svm,30,PDE7B
rbf_svm,30,PLLP
rbf_svm,30,PSD3
rbf_svm,30,PTGFRN
rbf_svm,30,SDR16C5
rbf_svm,30,SLCO4A1
rbf_svm,30,SYTL2
rbf_svm,30,THY1
rbf_svm,30,TNFRSF19
rbf_svm,31,ACSL1
rbf_svm,31,ASPN
rbf_svm,31,BTNL9
rbf_svm,31,CBS
rbf_svm,31,CD1C
rbf_svm,31,CD24
rbf_svm,31,CDH3
rbf_svm,31,CFH
rbf_svm,31,COL14A1
rbf_svm,31,COL15A1
rbf_svm,31,COL1A1
rbf_svm,31,CSF3R
rbf_svm,31,CXCL14
rbf_svm,31,DCLK1
rbf_svm,31,DIO2
rbf_svm,31,DUOX1
rbf_svm,31,ECM2
rbf_svm,31,F2RL3
rbf_svm,31,FASN
rbf_svm,31,FMO5
rbf_svm,31,FNDC1
rbf_svm,31,GLT1D1
rbf_svm,31,GPX3
rbf_svm,31,GRASP
rbf_svm,31,GXYLT2
rbf_svm,31,HIF3A
rbf_svm,31,HMCN1
rbf_svm,31,HSPA4L
rbf_svm,31,IL18R1
rbf_svm,31,IL18RAP
rbf_svm,31,IL1R2
rbf_svm,31,ITGA10
rbf_svm,31,KLHL13
rbf_svm,31,LRRC17
rbf_svm,31,MGAM
rbf_svm,31,MMP7
rbf_svm,31,NECAB1
rbf_svm,31,NPR1
rbf_svm,31,PAPSS2
rbf_svm,31,PDE7B
rbf_svm,31,PDGFRA
rbf_svm,31,PSD3
rbf_svm,31,PTGFRN
rbf_svm,31,S100A8
rbf_svm,31,SDR16C5
rbf_svm,31,SLCO4A1
rbf_svm,31,SYTL2
rbf_svm,31,THY1
rbf_svm,31,TNFRSF19
rbf_svm,31,TPPP3
rbf_svm,32,ASPN
rbf_svm,32,BTNL9
rbf_svm,32,CBS
rbf_svm,32,CDH3
rbf_svm,32,CNTN3
rbf_svm,32,COL14A1
rbf_svm,32,CSF3R
rbf_svm,32,ECM2
rbf_svm,32,FASN
rbf_svm,32,FNDC1
rbf_svm,32,GLT1D1
rbf_svm,32,GPX3
rbf_svm,32,GRASP
rbf_svm,32,GXYLT2
rbf_svm,32,HMCN1
rbf_svm,32,IL18RAP
rbf_svm,32,IL1R2
rbf_svm,32,KLHL13
rbf_svm,32,LRRC17
rbf_svm,32,MGAM
rbf_svm,32,NECAB1
rbf_svm,32,NPR1
rbf_svm,32,PDE7B
rbf_svm,32,PSD3
rbf_svm,32,PTGFRN
rbf_svm,32,SDR16C5
rbf_svm,32,SLCO4A1
rbf_svm,32,SYTL2
rbf_svm,32,THY1
rbf_svm,32,TNFRSF19
rbf_svm,33,ASPN
rbf_svm,33,CBS
rbf_svm,33,CD24
rbf_svm,33,CDH3
rbf_svm,33,CFH
rbf_svm,33,COL14A1
rbf_svm,33,COL15A1
rbf_svm,33,CSF3R
rbf_svm,33,CXCL14
rbf_svm,33,DCLK1
rbf_svm,33,DIO2
rbf_svm,33,FNDC1
rbf_svm,33,GLT1D1
rbf_svm,33,GPX3
rbf_svm,33,GRASP
rbf_svm,33,HMCN1
rbf_svm,33,IL18RAP
rbf_svm,33,IL1R2
rbf_svm,33,KLHL13
rbf_svm,33,LRRC17
rbf_svm,33,MGAM
rbf_svm,33,NECAB1
rbf_svm,33,PDE7B
rbf_svm,33,PSD3
rbf_svm,33,PTGFRN
rbf_svm,33,S100A8
rbf_svm,33,SLCO4A1
rbf_svm,33,SYTL2
rbf_svm,33,THY1
rbf_svm,33,TNFRSF19
rbf_svm,34,ACSL1
rbf_svm,34,ANK2
rbf_svm,34,ASPN
rbf_svm,34,C12ORF75
rbf_svm,34,CBS
rbf_svm,34,CD24
rbf_svm,34,CDH3
rbf_svm,34,CFH
rbf_svm,34,CNTN3
rbf_svm,34,COL14A1
rbf_svm,34,COL15A1
rbf_svm,34,CSF3R
rbf_svm,34,CXCL14
rbf_svm,34,DCLK1
rbf_svm,34,DIO2
rbf_svm,34,ECM2
rbf_svm,34,F2RL3
rbf_svm,34,FASN
rbf_svm,34,FGF14
rbf_svm,34,FNDC1
rbf_svm,34,FPR1
rbf_svm,34,GLT1D1
rbf_svm,34,GPX3
rbf_svm,34,GRASP
rbf_svm,34,GXYLT2
rbf_svm,34,HMCN1
rbf_svm,34,HSPA4L
rbf_svm,34,ID1
rbf_svm,34,IL18R1
rbf_svm,34,IL18RAP
rbf_svm,34,IL1R2
rbf_svm,34,KLHL13
rbf_svm,34,LRRC17
rbf_svm,34,LTBP1
rbf_svm,34,MGAM
rbf_svm,34,MMP7
rbf_svm,34,NECAB1
rbf_svm,34,NPR1
rbf_svm,34,OGN
rbf_svm,34,PCDH7
rbf_svm,34,PDE7B
rbf_svm,34,PSD3
rbf_svm,34,PTGFRN
rbf_svm,34,S100A8
rbf_svm,34,SDR16C5
rbf_svm,34,SLCO4A1
rbf_svm,34,SYTL2
rbf_svm,34,THY1
rbf_svm,34,TNFRSF19
rbf_svm,34,TPPP3
rbf_svm,35,ACSL1
rbf_svm,35,ACVRL1
rbf_svm,35,ANK2
rbf_svm,35,ASPN
rbf_svm,35,C12ORF75
rbf_svm,35,CBS
rbf_svm,35,CD24
rbf_svm,35,CDH3
rbf_svm,35,CFH
rbf_svm,35,CNTN3
rbf_svm,35,COL14A1
rbf_svm,35,COL15A1
rbf_svm,35,COL1A1
rbf_svm,35,CSF3R
rbf_svm,35,CXCL14
rbf_svm,35,DCLK1
rbf_svm,35,DIO2
rbf_svm,35,ECM2
rbf_svm,35,F2RL3
rbf_svm,35,FASN
rbf_svm,35,FGF14
rbf_svm,35,FNDC1
rbf_svm,35,FPR1
rbf_svm,35,GLT1D1
rbf_svm,35,GPR4
rbf_svm,35,GPX3
rbf_svm,35,GRASP
rbf_svm,35,GXYLT2
rbf_svm,35,HMCN1
rbf_svm,35,IL18R1
rbf_svm,35,IL18RAP
rbf_svm,35,IL1R2
rbf_svm,35,KLHL13
rbf_svm,35,LRRC17
rbf_svm,35,MGAM
rbf_svm,35,MMP7
rbf_svm,35,NECAB1
rbf_svm,35,NPR1
rbf_svm,35,PAPSS2
rbf_svm,35,PCDH7
rbf_svm,35,PDE7B
rbf_svm,35,PROK2
rbf_svm,35,PSD3
rbf_svm,35,PTGFRN
rbf_svm,35,SDR16C5
rbf_svm,35,SLCO4A1
rbf_svm,35,SYTL2
rbf_svm,35,THY1
rbf_svm,35,TNFRSF19
rbf_svm,35,TPPP3
rbf_svm,36,ASPN
rbf_svm,36,BTNL9
rbf_svm,36,CBS
rbf_svm,36,CDH3
rbf_svm,36,COL14A1
rbf_svm,36,COL15A1
rbf_svm,36,CSF3R
rbf_svm,36,DCLK1
rbf_svm,36,DIO2
rbf_svm,36,ECM2
rbf_svm,36,FNDC1
rbf_svm,36,GLT1D1
rbf_svm,36,GPX3
rbf_svm,36,GRASP
rbf_svm,36,GXYLT2
rbf_svm,36,HMCN1
rbf_svm,36,IL18R1
rbf_svm,36,IL18RAP
rbf_svm,36,IL1R2
rbf_svm,36,KLHL13
rbf_svm,36,LRRC17
rbf_svm,36,MGAM
rbf_svm,36,NECAB1
rbf_svm,36,PDE7B
rbf_svm,36,PSD3
rbf_svm,36,PTGFRN
rbf_svm,36,SLCO4A1
rbf_svm,36,SYTL2
rbf_svm,36,THY1
rbf_svm,36,TNFRSF19
rbf_svm,37,ACVRL1
rbf_svm,37,ASPN
rbf_svm,37,CBS
rbf_svm,37,CD24
rbf_svm,37,CDH3
rbf_svm,37,CFH
rbf_svm,37,CNTN3
rbf_svm,37,COL14A1
rbf_svm,37,COL15A1
rbf_svm,37,COL1A1
rbf_svm,37,CRTAC1
rbf_svm,37,CSF3R
rbf_svm,37,CXCL14
rbf_svm,37,DCLK1
rbf_svm,37,DIO2
rbf_svm,37,F2RL3
rbf_svm,37,FASN
rbf_svm,37,FNDC1
rbf_svm,37,FPR1
rbf_svm,37,GLT1D1
rbf_svm,37,GPR4
rbf_svm,37,GPX3
rbf_svm,37,GRASP
rbf_svm,37,GXYLT2
rbf_svm,37,HMCN1
rbf_svm,37,ID1
rbf_svm,37,IL18R1
rbf_svm,37,IL18RAP
rbf_svm,37,IL1R2
rbf_svm,37,ITGA10
rbf_svm,37,KLHL13
rbf_svm,37,LRRC17
rbf_svm,37,MGAM
rbf_svm,37,MMP7
rbf_svm,37,NECAB1
rbf_svm,37,NPR1
rbf_svm,37,PAPSS2
rbf_svm,37,PCDH7
rbf_svm,37,PDE7B
rbf_svm,37,PLLP
rbf_svm,37,PROK2
rbf_svm,37,PSD3
rbf_svm,37,PTGFRN
rbf_svm,37,S100A8
rbf_svm,37,SDR16C5
rbf_svm,37,SLCO4A1
rbf_svm,37,SYTL2
rbf_svm,37,THY1
rbf_svm,37,TNFRSF19
rbf_svm,37,TPPP3
rbf_svm,38,ACSL1
rbf_svm,38,ASPN
rbf_svm,38,CBS
rbf_svm,38,CD24
rbf_svm,38,CDH3
rbf_svm,38,CFH
rbf_svm,38,COL14A1
rbf_svm,38,CSF3R
rbf_svm,38,CXCL14
rbf_svm,38,FNDC1
rbf_svm,38,GLT1D1
rbf_svm,38,GPX3
rbf_svm,38,GRASP
rbf_svm,38,GXYLT2
rbf_svm,38,HIF3A
rbf_svm,38,HMCN1
rbf_svm,38,IL18R1
rbf_svm,38,IL1R2
rbf_svm,38,KLHL13
rbf_svm,38,MGAM
rbf_svm,38,NECAB1
rbf_svm,38,NPR1
rbf_svm,38,PDE7B
rbf_svm,38,PSD3
rbf_svm,38,PTGFRN
rbf_svm,38,SDR16C5
rbf_svm,38,SLCO4A1
rbf_svm,38,SYTL2
rbf_svm,38,TNFRSF19
rbf_svm,38,TPPP3
rbf_svm,39,ASPN
