series_id,data_type,dataset_role,method,comparison,feature_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,platform,standard_feature_id,gene_symbol,mirna_name,entrez_id,all_mapped_symbols,annotation_source,is_annotated,is_multi_mapped
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8018038,1.76115590909091,8.22441939393939,13.3501539174029,2.6140556371310507e-15,3.9013989488817903e-14,24.6307983461086,GPL6244,ABCA5,ABCA5,,23461,ABCA5,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8017885,1.26446363636364,8.85419484848485,6.97562511322664,4.07098508890999e-08,1.53200260516993e-07,7.88823132328418,GPL6244,ABCA8,ABCA8,,10351,ABCA8,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8140782,1.75017863636364,7.31363757575758,10.9863411336231,6.69167676748062e-13,5.786131385909199e-12,19.016040709272,GPL6244,ABCB1,ABCB1,,5243,ABCB1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8092418,1.24601272727273,8.22960060606061,9.65060426875625,2.09570266563515e-11,1.36210446335455e-10,15.5295853005548,GPL6244,ABCC5,ABCC5,,10057,ABCC5,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7961710,1.19961318181818,8.94122212121212,8.01458604546172,1.94756931401632e-09,9.03681932118192e-09,10.9500455056284,GPL6244,ABCC9,ABCC9,,10060,ABCC9,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7962312,1.36555954545455,6.38326212121212,7.24295916155111,1.84305021453248e-08,7.31791593051373e-08,8.68531629572583,GPL6244,ABCD2,ABCD2,,225,ABCD2,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7903119,2.34626818181818,9.67454696969697,24.7890370292364,8.20124421784424e-24,2.3541105924272402e-21,44.3175602372581,GPL6244,ABCD3,ABCD3,,5825,ABCD3,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8097647,1.54103409090909,7.96030787878788,12.291711158453,2.87993006339359e-14,3.28625878412667e-13,22.2015643955124,GPL6244,ABCE1,ABCE1,,6059,ABCE1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8140129,-1.07354454545455,7.43854454545455,-12.5763039079814,1.4913766369585102e-14,1.82078229648112e-13,22.8678992515909,GPL6244,ABHD11,ABHD11,,83451,ABHD11,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8080162,-1.74556636363636,8.01386636363636,-14.894833186709,9.85752777274099e-17,2.1608038331070202e-15,27.946735790061,GPL6244,ABHD14A,ABHD14A,,25864;95;100526760,ABHD14A;ACY1;ABHD14A-ACY1,GPL6244_platform_table,True,True
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7904869,-1.60042772727273,8.24517727272727,-14.4751103013276,2.34277292550482e-16,4.59677725990182e-15,27.0713830104636,GPL6244,ABHD17A,ABHD17A,,81926,ABHD17A;ABHD17AP2;ABHD17AP6;ABHD17AP4;ABHD17AP3;ABHD17AP1,GPL6244_platform_table,True,True
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7932616,1.22860772727273,9.24535727272727,20.5419160929853,3.9362738126733504e-21,3.56157905273328e-19,38.1513250850788,GPL6244,ABI1,ABI1,,10006,ABI1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8008185,-1.07471590909091,7.93511090909091,-15.125179454811,6.176330221137181e-17,1.43712975103567e-15,28.4193262949592,GPL6244,ABI3,ABI3,,51225,ABI3,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8089145,-1.07453954545455,10.4239584848485,-7.50102751511946,8.63142390042753e-09,3.6085608940611e-08,9.4491162920783,GPL6244,ABI3BP,ABI3BP,,25890,ABI3BP,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7902367,1.27292681818182,9.35688333333333,17.2972002843405,9.618706888796093e-19,3.84482693008696e-17,32.6212442605856,GPL6244,ACADM,ACADM,,34,ACADM,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7959220,-1.03792909090909,7.48386909090909,-11.4951747229963,1.9143215805646899e-13,1.83375045074978e-12,20.2833864455711,GPL6244,ACADS,ACADS,,35,ACADS,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7931168,1.62528590909091,7.90691121212121,12.2545976991632,3.1402401364472804e-14,3.56011494120821e-13,22.1139399760015,GPL6244,ACADSB,ACADSB,,36,ACADSB,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8092933,1.56134272727273,9.34066333333333,16.7356996481881,2.70859117569675e-18,9.46358450967207e-17,31.5771025012049,GPL6244,ACAP2,ACAP2,,23527,ACAP2,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7932703,1.52582545454546,7.73391787878788,19.391649520469,2.5314500454216502e-20,1.68579384324809e-18,36.2828387098778,GPL6244,ACBD5,ACBD5,,91452,ACBD5,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8009096,-1.06796590909091,7.77353545454545,-13.3105224328252,2.8531295618801604e-15,4.20356880627981e-14,24.542219498588,GPL6244,ACE,ACE,,1636,ACE;ACE3P,GPL6244_platform_table,True,True
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8117219,-1.25117,7.95017666666667,-17.9664222367001,2.8985441986568e-19,1.3709208264584601e-17,33.8299623681356,GPL6244,ACOT13,ACOT13,,55856,ACOT13,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8103951,1.28506090909091,10.3893827272727,6.88076602906368,5.40091589216558e-08,1.99571963668225e-07,7.60411995954872,GPL6244,ACSL1,ACSL1,,2180,ACSL1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8048733,1.53062545454546,9.09304060606061,14.0400003622359,5.85971525918578e-16,1.03287950759719e-14,26.1440451914478,GPL6244,ACSL3,ACSL3,,2181,ACSL3,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8174474,1.33147136363636,9.61934575757576,8.01755102262427,1.93106530522319e-09,8.96273786841602e-09,10.9586313366295,GPL6244,ACSL4,ACSL4,,2182,ACSL4,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8042337,1.35720545454546,11.4486390909091,16.0624735931048,9.7203733375285e-18,2.87441626127608e-16,30.2873861551577,GPL6244,ACTR2,ACTR2,,10097,ACTR2,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8044686,1.41553545454546,11.1470366666667,15.6684331212447,2.09339397486863e-17,5.56294805915409e-16,29.5125958105485,GPL6244,ACTR3,ACTR3,,10096,ACTR3,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7957793,1.53278363636364,6.75588212121212,16.469414054835,4.4681953280316096e-18,1.4557485306993002e-16,31.0720035599457,GPL6244,ACTR6,ACTR6,,64431,ACTR6,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8045587,1.76267681818182,8.40848878787879,18.011591227827,2.67661588353378e-19,1.27866971411799e-17,33.9101882472326,GPL6244,ACVR2A,ACVR2A,,92,ACVR2A,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7955562,-1.92520818181818,8.52589242424243,-14.5291356359783,2.09361435079224e-16,4.17681707839e-15,27.1851002673075,GPL6244,ACVRL1,ACVRL1,,94,ACVRL1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8080168,-1.105355,7.38744666666667,-12.0367919155208,5.23566742296633e-14,5.63998764744452e-13,21.5962846626797,GPL6244,ACY1,ACY1,,95;100526760,ACY1;ABHD14A-ACY1,GPL6244_platform_table,True,True
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7989224,1.11507272727273,10.4627272727273,11.903818829925,7.17375922320715e-14,7.4949689631355e-13,21.2773596308013,GPL6244,ADAM10,ADAM10,,102,ADAM10,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7905881,-1.00986636363636,8.19365575757576,-11.6057705203248,1.46473184324968e-13,1.43867776356001e-12,20.5544752388382,GPL6244,ADAM15,ADAM15,,8751,ADAM15,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8050190,1.09607090909091,9.55278121212121,9.26013151954453,5.993384687891139e-11,3.60024769894843e-10,14.4666896524588,GPL6244,ADAM17,ADAM17,,6868,ADAM17,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7979925,1.29911363636364,5.18345666666667,11.1829477882352,4.10991582407297e-13,3.71378858278909e-12,19.5096617005949,GPL6244,ADAM20P1,ADAM20P1,,317760,ADAM20P1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8133983,1.15050681818182,6.06793181818182,12.6349788272286,1.30372158759559e-14,1.6119575827022e-13,23.0040581621886,GPL6244,ADAM22,ADAM22,,53616,ADAM22,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8145293,2.25112772727273,8.27419727272727,10.1937140884879,5.02301857655284e-12,3.65257587996244e-11,16.9751925591603,GPL6244,ADAM28,ADAM28,,10863,ADAM28,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8146000,1.50890545454545,10.7072542424242,18.2256394116322,1.83908913363144e-19,9.19461724962854e-18,34.2880862482592,GPL6244,ADAM9,ADAM9,,8754,ADAM9,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8069676,1.41423636363636,10.3781651515152,8.50127616284058,4.8848015064922e-10,2.50924461218252e-09,12.3461801594147,GPL6244,ADAMTS1,ADAMTS1,,9510,ADAMTS1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8112342,1.33049454545455,6.51417363636364,13.4058583062683,2.3121928261745e-15,3.5316093822537804e-14,24.7549951769126,GPL6244,ADAMTS6,ADAMTS6,,11174,ADAMTS6,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7952752,-1.12776,8.37545818181818,-10.1842711120005,5.14763782422814e-12,3.73422432752341e-11,16.950385903265,GPL6244,ADAMTS8,ADAMTS8,,11095,ADAMTS8,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8137680,-1.03928409090909,7.09564575757576,-12.6518065476854,1.25449186590787e-14,1.55919431351752e-13,23.0430314891287,GPL6244,ADAP1,ADAP1,,11033;90639,ADAP1;COX19,GPL6244_platform_table,True,True
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8069178,-1.11752545454545,9.12834848484849,-9.93372090772216,9.90493761669515e-12,6.79729406065743e-11,16.2879479516632,GPL6244,ADARB1,ADARB1,,104,ADARB1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8129963,1.23021636363636,8.30404515151515,13.0971847598387,4.58396517155598e-15,6.3889614197279e-14,24.0622671167993,GPL6244,ADAT2,ADAT2,,134637,ADAT2,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7978285,-1.51637863636364,8.28431545454546,-12.9803352035913,5.956424012835011e-15,8.03936158716528e-14,23.7971328025988,GPL6244,ADCY4,ADCY4,,196883,ADCY4,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7930380,1.39718727272727,9.13101181818182,12.2575474834839,3.11869772236851e-14,3.53810146717903e-13,22.1209105621588,GPL6244,ADD3,ADD3,,120,ADD3,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8122561,1.75251681818182,6.05535,4.43157511492226,8.78510659401065e-05,0.0001945578279087,0.240853668431322,GPL6244,ADGB,ADGB,,79747,ADGB,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8101904,1.76390909090909,6.36712484848485,5.63548071876506,2.32263621263546e-06,6.6400633615629e-06,3.83821876573745,GPL6244,ADH7,ADH7,,131,ADH7,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8050071,-1.14591909090909,8.97455757575758,-12.4568090690875,1.9637012832553305e-14,2.3293680665676e-13,22.5893176815384,GPL6244,ADI1,ADI1,,55256,ADI1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7923503,-1.15267181818182,10.2303066666667,-12.862012327624,7.777885666374261e-15,1.01719068804796e-13,23.5270149387439,GPL6244,ADIPOR1,ADIPOR1,,51094,ADIPOR1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7928882,-2.1734,9.01743939393939,-17.5231421348402,6.38936488861305e-19,2.6929959834955602e-17,33.0335911183814,GPL6244,ADIRF,ADIRF,,10974,ADIRF,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8149885,-1.06310681818182,6.27174848484849,-8.15041924037422,1.32015840591129e-09,6.2968311522346715e-09,11.3423952881174,GPL6244,ADRA1A,ADRA1A,,148,ADRA1A,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7930627,-1.37151863636364,8.18017878787879,-11.2514751040615,3.47173714995811e-13,3.17142474299466e-12,19.6805457573121,GPL6244,ADRB1,ADRB1,,153,ADRB1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8063893,-1.17494409090909,9.02343757575758,-11.8707122250423,7.76151587408256e-14,8.05094062490115e-13,21.197613399544,GPL6244,ADRM1,ADRM1,,11047,ADRM1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7925550,1.65426090909091,8.34018060606061,21.3713375133913,1.08588845388203e-21,1.24418645571129e-19,39.4419199028882,GPL6244,ADSS,ADSS,,159,ADSS,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8032576,-1.00936772727273,9.83706090909091,-11.2013225357979,3.92786674327272e-13,3.5568718779100297e-12,19.5555412360054,GPL6244,AES,AES,,166,AES,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8054254,-1.53978181818182,7.48602242424242,-9.28066751712031,5.66836476742218e-11,3.4254000301425803e-10,14.5230761079052,GPL6244,AFF3,AFF3,,3899,AFF3,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8114083,1.03800090909091,10.0541587878788,9.23531800353858,6.41153173793552e-11,3.8286365186162005e-10,14.3984867781175,GPL6244,AFF4,AFF4,,27125,AFF4,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8042291,1.10781363636364,8.95610696969697,13.4001375576134,2.34147727734365e-15,3.56815418323623e-14,24.7422568108731,GPL6244,AFTPH,AFTPH,,54812,AFTPH,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7985741,-1.28093772727273,7.00088878787879,-5.81757466115933,1.33526314606512e-06,3.96364954751987e-06,4.39044660835297,GPL6244,AGBL1,AGBL1,,123624,AGBL1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8179967,-3.11282,10.2450139393939,-9.37648764071011,4.37308542063405e-11,2.69399861703704e-10,14.7854629500243,GPL6244,AGER,AGER,,177,AGER,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8106429,1.19298136363636,8.58697909090909,18.8257882357493,6.543723874406111e-20,3.75666161803621e-18,35.3279898692965,GPL6244,AGGF1,AGGF1,,55109,AGGF1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7903239,2.34226045454546,8.36844333333333,18.1869075870026,1.9677897701455801e-19,9.72129020423405e-18,34.2199833120498,GPL6244,AGL,AGL,,178,AGL,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8144378,1.433305,8.04136575757576,17.5219337992504,6.40328638191135e-19,2.6954516644564106e-17,33.0313975707746,GPL6244,AGPAT5,AGPAT5,,55326,AGPAT5,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8046604,2.10761909090909,8.83147393939394,26.4903380086494,8.97627092106284e-25,3.83183195972602e-22,46.5123811734181,GPL6244,AGPS,AGPS,,8540,AGPS,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8138381,1.77071727272727,8.94111454545455,7.37906805672086,1.23430213533141e-08,5.02243165099965e-08,9.08889290867447,GPL6244,AGR2,AGR2,,10551,AGR2,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8138392,1.16762136363636,7.85946151515152,4.50830299613894,6.99370302325914e-05,0.0001575037738014,0.464917792757722,GPL6244,AGR3,AGR3,,155465,AGR3,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8002051,-1.00713363636364,6.98427484848485,-10.3942130722191,2.99346615805397e-12,2.26788265448744e-11,17.4991588100831,GPL6244,AGRP,AGRP,,181,AGRP,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8169492,-1.85379409090909,5.80689,-5.68070629523096,2.02423083019242e-06,5.84417011644126e-06,3.97531834875854,GPL6244,AGTR2,AGTR2,,186,AGTR2,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7897745,-1.14917772727273,8.83288515151515,-10.7043380301946,1.35815429710891e-12,1.1054134351218699e-11,18.2992982183308,GPL6244,AGTRAP,AGTRAP,,57085;673,AGTRAP;BRAF,GPL6244_platform_table,True,True
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8056220,1.87573954545455,8.83974848484849,16.5591998917348,3.77162621571228e-18,1.26088190868044e-16,31.2430389247088,GPL6244,AHCTF1,AHCTF1,,25909;285116,AHCTF1;AHCTF1P1,GPL6244_platform_table,True,True
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8129728,1.08777454545455,8.56451393939394,8.9467534229524,1.41288458326237e-10,7.93068408106661e-10,13.5996299606266,GPL6244,AHI1,AHI1,,54806,AHI1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7981514,1.02123681818182,7.89778727272727,6.03887619737089,6.81913986075155e-07,2.1202437197072e-06,5.06186151480785,GPL6244,AHNAK2,AHNAK2,,113146,AHNAK2,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8121277,2.23368818181818,8.77792818181818,19.2223249689416,3.35529029653512e-20,2.1361587190005698e-18,35.9996621630415,GPL6244,AIM1,AIM1,,202,AIM1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7921434,1.89157727272727,6.8417896969697,7.57811523698788,6.89028605270124e-09,2.9289653350797e-08,9.67609185285212,GPL6244,AIM2,AIM2,,9447,AIM2,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7976578,2.02103,6.63870333333333,5.79311064983785,1.43832406785725e-06,4.24422868552313e-06,4.31622904034814,GPL6244,AK7,AK7,,122481,AK7,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8128795,1.49337136363636,7.27448727272727,7.03377419610947,3.424558223514e-08,1.30630673809538e-07,8.06207631401999,GPL6244,AK9,AK9,,221264,AK9,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7968835,1.23766863636364,8.39659606060606,10.9900158213834,6.6306857431238e-13,5.73906792796447e-12,19.0253124378807,GPL6244,AKAP11,AKAP11,,11215,AKAP11,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7973850,1.22429136363636,7.17419515151515,8.8531277802949,1.8299273576274504e-10,1.01029831250077e-09,13.3382042512859,GPL6244,AKAP6,AKAP6,,9472,AKAP6,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8134122,2.22130863636364,8.55557333333333,17.3485545298871,8.76142302428144e-19,3.5533386411632e-17,32.7153537634792,GPL6244,AKAP9,AKAP9,,10142,AKAP9,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8143054,-1.36655636363636,9.02163787878788,-16.8918537338417,2.0254459448406098e-18,7.38677695787051e-17,31.870300161675,GPL6244,AKR1B1,AKR1B1,,231,AKR1B1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7925929,1.25593,8.59998939393939,8.80319821391566,2.10152192139415e-10,1.1467449265267302e-09,13.1983465647773,GPL6244,AKR1C3,AKR1C3,,8644,AKR1C3,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7981494,-1.66986136363636,9.57327727272727,-22.267922768695,2.8304174145214097e-22,4.0104003681412505e-20,40.7871160493492,GPL6244,AKT1,AKT1,,207,AKT1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8036840,-1.38377636363636,8.94135060606061,-18.6089951696707,9.47469748616287e-20,5.19734764739316e-18,34.9556358054845,GPL6244,AKT2,AKT2,,208,AKT2,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7935230,1.999555,8.58770212121212,18.9689734557667,5.13447521108987e-20,3.05595243504164e-18,35.5719135216306,GPL6244,ALDH18A1,ALDH18A1,,5832,ALDH18A1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8161755,1.20508545454546,10.4942821212121,7.05461811048906,3.21897180994162e-08,1.23183662056805e-07,8.12433127494361,GPL6244,ALDH1A1,ALDH1A1,,216,ALDH1A1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7965979,2.14170454545455,7.27640212121212,11.9848423069131,5.919633944137362e-14,6.30335949593673e-13,21.4719497188985,GPL6244,ALDH1L2,ALDH1L2,,160428,ALDH1L2,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7941961,-1.05401636363636,8.83678606060606,-8.16606473498097,1.26251294899787e-09,6.0425317899643805e-09,11.3874555644351,GPL6244,ALDH3B1,ALDH3B1,,221,ALDH3B1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7980096,-1.16227409090909,4.63022242424242,-11.4924104334057,1.92721073549114e-13,1.84503553362992e-12,20.2765908359096,GPL6244,ALDH6A1,ALDH6A1,,4329,ALDH6A1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8113773,1.35363727272727,8.74665757575758,12.8304480202696,8.35395978883274e-15,1.08318457589082e-13,23.4546767588837,GPL6244,ALDH7A1,ALDH7A1,,501,ALDH7A1,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7969228,1.61087045454545,8.56496454545455,13.4107223327821,2.2875888030693e-15,3.49723803378322e-14,24.7658229266637,GPL6244,ALG11,ALG11,,440138;9724,ALG11;UTP14C,GPL6244_platform_table,True,True
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8169419,1.23934954545455,7.84392939393939,15.9683423763673,1.16600429414356e-17,3.34693491224983e-16,30.1036610325256,GPL6244,ALG13,ALG13,,79868,ALG13,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7901915,1.332165,6.54426818181818,17.7017789338284,4.63755188142147e-19,2.05614600526885e-17,33.3565106842892,GPL6244,ALG6,ALG6,,29929,ALG6,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7951467,1.45325727272727,6.64918454545455,14.7367663032113,1.36281352108942e-16,2.8701835428029307e-15,27.6192559600957,GPL6244,ALKBH8,ALKBH8,,91801,ALKBH8,GPL6244_platform_table,True,False
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8042737,1.41196863636364,8.26287424242424,11.4379705907277,2.19992834144911e-13,2.08235848865176e-12,20.1425603627723,GPL6244,ALMS1,ALMS1,,7840,ALMS1,GPL6244_platform_table,True,False
